Unit Name,Gas Meters,Date,Gas Volume,,,,,,,
FWU #804 (INJ),FWU #804 CO2,9/25/19,"4,354.00",,,,,,,
FWU #805 (INJ),FWU #805 CO2,9/25/19,0.00,,,,,,,
FWU #901,FWU #901 GL METER,9/25/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,9/25/19,"5,509.00",,,,,,,
FWU #908 (INJ),FWU #908 CO2,9/25/19,0.00,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,9/26/19,"8,035.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,9/26/19,"11,583.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,9/26/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,9/26/19,330.00,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,9/26/19,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,9/26/19,"1,830.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,9/26/19,"1,584.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,9/26/19,"2,783.00",,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,9/26/19,0.00,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,9/26/19,0.00,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,9/26/19,"1,704.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,9/26/19,"2,195.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,9/26/19,729.00,,,,,,,
FWU #502 (INJ),FWU #502 CO2,9/26/19,0.00,,,,,,,
FWU #602,FWU #602 GL METER,9/26/19,0.00,,,,,,,
FWU #702,FWU #702 GL METER,9/26/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,9/26/19,"1,278.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,9/26/19,"4,435.00",,,,,,,
FWU #805 (INJ),FWU #805 CO2,9/26/19,0.00,,,,,,,
FWU #901,FWU #901 GL METER,9/26/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,9/26/19,"5,283.00",,,,,,,
FWU #908 (INJ),FWU #908 CO2,9/26/19,0.00,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,9/27/19,"8,161.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,9/27/19,"11,600.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,9/27/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,9/27/19,436.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,9/27/19,"1,868.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,9/27/19,"1,608.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,9/27/19,"2,436.00",,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,9/27/19,"1,719.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,9/27/19,"1,214.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,9/27/19,810.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,9/27/19,"1,366.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,9/27/19,"4,461.00",,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,9/27/19,"5,292.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,9/28/19,"8,025.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,9/28/19,"11,540.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,9/28/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,9/28/19,336.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,9/28/19,"1,838.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,9/28/19,"1,545.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,9/28/19,"2,768.00",,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,9/28/19,"1,691.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,9/28/19,"2,196.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,9/28/19,767.00,,,,,,,
FWU #502 (INJ),FWU #502 CO2,9/28/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,9/28/19,"1,318.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,9/28/19,"4,432.00",,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,9/28/19,"5,160.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,9/29/19,"7,808.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,9/29/19,"10,871.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,9/29/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,9/29/19,489.00,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,9/29/19,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,9/29/19,"1,840.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,9/29/19,"1,582.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,9/29/19,"2,798.00",,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,9/29/19,0.00,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,9/29/19,0.00,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,9/29/19,"1,699.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,9/29/19,"2,199.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,9/29/19,844.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,9/29/19,"1,391.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,9/29/19,"4,362.00",,,,,,,
FWU #805 (INJ),FWU #805 CO2,9/29/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,9/29/19,"5,107.00",,,,,,,
FWU #908 (INJ),FWU #908 CO2,9/29/19,0.00,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,9/30/19,"6,932.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,9/30/19,"9,950.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,9/30/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,9/30/19,335.00,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,9/30/19,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,9/30/19,"1,644.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,9/30/19,"1,289.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,9/30/19,"2,262.00",,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,9/30/19,0.00,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,9/30/19,"1,491.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,9/30/19,"1,985.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,9/30/19,672.00,,,,,,,
FWU #502 (INJ),FWU #502 CO2,9/30/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,9/30/19,"1,122.00",,,,,,,
FWU #805 (INJ),FWU #805 CO2,9/30/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,9/30/19,"4,198.00",,,,,,,
FWU #908 (INJ),FWU #908 CO2,9/30/19,0.00,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/1/19,"8,071.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/1/19,"11,048.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/1/19,444.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/1/19,399.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/1/19,"1,835.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/1/19,"1,524.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/1/19,"2,767.00",,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/1/19,"1,681.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/1/19,"2,074.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/1/19,749.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/1/19,"1,361.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/1/19,"4,487.00",,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/1/19,"5,019.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/2/19,"8,162.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/2/19,"11,399.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/2/19,"1,000.00",,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/2/19,447.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/2/19,"1,852.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/2/19,"1,554.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/2/19,"2,813.00",,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/2/19,"1,684.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/2/19,"2,121.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/2/19,845.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/2/19,"1,407.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/2/19,"4,454.00",,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/2/19,"5,191.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/3/19,"8,026.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/3/19,"12,441.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/3/19,149.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/3/19,399.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/3/19,"1,871.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/3/19,"1,522.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/3/19,"2,786.00",,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/3/19,"1,614.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/3/19,"2,116.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/3/19,825.00,,,,,,,
FWU #502 (INJ),FWU #502 CO2,10/3/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/3/19,"1,372.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/3/19,"4,628.00",,,,,,,
FWU #901,FWU #901 GL METER,10/3/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/3/19,"5,088.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/4/19,"7,919.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/4/19,"11,319.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/4/19,630.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/4/19,388.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/4/19,"1,809.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/4/19,"1,462.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/4/19,"2,704.00",,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,10/4/19,0.00,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/4/19,"1,593.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/4/19,"2,055.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/4/19,814.00,,,,,,,
FWU #502 (INJ),FWU #502 CO2,10/4/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/4/19,"1,335.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/4/19,"4,436.00",,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/4/19,"4,999.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/5/19,"8,161.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/5/19,"12,294.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/5/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/5/19,462.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/5/19,"1,827.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/5/19,"1,558.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/5/19,"2,753.00",,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,10/5/19,0.00,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/5/19,"1,611.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/5/19,"2,098.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/5/19,828.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/5/19,"1,462.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/5/19,"4,592.00",,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/5/19,"5,031.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/6/19,"8,162.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/6/19,"12,608.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/6/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/6/19,452.00,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,10/6/19,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/6/19,"1,894.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/6/19,"1,549.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/6/19,"2,837.00",,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,10/6/19,0.00,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/6/19,0.00,,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/6/19,"2,107.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/6/19,863.00,,,,,,,
FWU #502 (INJ),FWU #502 CO2,10/6/19,0.00,,,,,,,
FWU #702,FWU #702 GL METER,10/6/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/6/19,"1,465.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/6/19,"4,647.00",,,,,,,
FWU #805 (INJ),FWU #805 CO2,10/6/19,0.00,,,,,,,
FWU #901,FWU #901 GL METER,10/6/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/6/19,"5,028.00",,,,,,,
FWU #908 (INJ),FWU #908 CO2,10/6/19,0.00,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/7/19,"8,162.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/7/19,"12,778.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/7/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/7/19,461.00,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,10/7/19,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/7/19,"1,901.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/7/19,"1,544.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/7/19,"2,840.00",,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,10/7/19,0.00,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/7/19,"1,507.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/7/19,"2,106.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/7/19,868.00,,,,,,,
FWU #502 (INJ),FWU #502 CO2,10/7/19,0.00,,,,,,,
FWU #702,FWU #702 GL METER,10/7/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/7/19,"1,475.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/7/19,"4,688.00",,,,,,,
FWU #805 (INJ),FWU #805 CO2,10/7/19,0.00,,,,,,,
FWU #901,FWU #901 GL METER,10/7/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/7/19,"4,924.00",,,,,,,
FWU #908 (INJ),FWU #908 CO2,10/7/19,0.00,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/8/19,"8,161.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/8/19,"12,537.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/8/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/8/19,750.00,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,10/8/19,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/8/19,"1,996.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/8/19,"1,685.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/8/19,"3,051.00",,,,,,,
FWU #1401 (INJ),FWU #1401 CO2,10/8/19,0.00,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/8/19,"1,796.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/8/19,"2,169.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/8/19,904.00,,,,,,,
FWU #502 (INJ),FWU #502 CO2,10/8/19,0.00,,,,,,,
FWU #602,FWU #602 GL METER,10/8/19,0.00,,,,,,,
FWU #702,FWU #702 GL METER,10/8/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/8/19,"1,662.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/8/19,"4,827.00",,,,,,,
FWU #805 (INJ),FWU #805 CO2,10/8/19,0.00,,,,,,,
FWU #901,FWU #901 GL METER,10/8/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/8/19,"3,710.00",,,,,,,
FWU #908 (INJ),FWU #908 CO2,10/8/19,0.00,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/9/19,"8,161.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/9/19,"12,284.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/9/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/9/19,916.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/9/19,"2,059.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/9/19,"1,780.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/9/19,"3,194.00",,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/9/19,"1,752.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/9/19,"2,249.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/9/19,885.00,,,,,,,
FWU #602,FWU #602 GL METER,10/9/19,0.00,,,,,,,
FWU #702,FWU #702 GL METER,10/9/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/9/19,"1,805.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/9/19,"4,309.00",,,,,,,
FWU #901,FWU #901 GL METER,10/9/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/9/19,"3,608.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/10/19,"6,543.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/10/19,"13,247.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/10/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/10/19,559.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/10/19,"1,944.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/10/19,"1,487.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/10/19,"2,769.00",,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/10/19,"1,663.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/10/19,"2,086.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/10/19,848.00,,,,,,,
FWU #502 (INJ),FWU #502 CO2,10/10/19,0.00,,,,,,,
FWU #702,FWU #702 GL METER,10/10/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/10/19,"1,489.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/10/19,"4,370.00",,,,,,,
FWU #901,FWU #901 GL METER,10/10/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/10/19,"3,510.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/11/19,"8,162.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/11/19,"12,908.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/11/19,390.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/11/19,632.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/11/19,"2,029.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/11/19,"1,638.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/11/19,"3,013.00",,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/11/19,"1,711.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/11/19,"2,163.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/11/19,945.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/11/19,"1,649.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/11/19,"4,503.00",,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/11/19,"3,554.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/12/19,"8,161.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/12/19,"13,296.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/12/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/12/19,776.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/12/19,"2,062.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/12/19,"1,700.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/12/19,"3,120.00",,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/12/19,"1,746.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/12/19,"2,228.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/12/19,"1,055.00",,,,,,,
FWU #702,FWU #702 GL METER,10/12/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/12/19,"1,762.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/12/19,"4,463.00",,,,,,,
FWU #901,FWU #901 GL METER,10/12/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/12/19,"3,592.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/13/19,"8,162.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/13/19,"13,300.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/13/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/13/19,827.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/13/19,"2,074.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/13/19,"1,762.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/13/19,"3,140.00",,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/13/19,"1,767.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/13/19,"2,372.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/13/19,"1,059.00",,,,,,,
FWU #702,FWU #702 GL METER,10/13/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/13/19,"1,793.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/13/19,"4,400.00",,,,,,,
FWU #901,FWU #901 GL METER,10/13/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/13/19,"3,605.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/14/19,"8,160.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/14/19,"13,052.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/14/19,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/14/19,880.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/14/19,"2,094.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/14/19,"1,751.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/14/19,"3,176.00",,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/14/19,"1,792.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/14/19,"2,331.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/14/19,878.00,,,,,,,
FWU #702,FWU #702 GL METER,10/14/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/14/19,"1,840.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/14/19,"4,382.00",,,,,,,
FWU #901,FWU #901 GL METER,10/14/19,0.00,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/14/19,"3,619.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/15/19,"8,045.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/15/19,"13,362.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/15/19,81.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/15/19,784.00,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,10/15/19,"2,079.00",,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,10/15/19,"1,666.00",,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,10/15/19,"3,081.00",,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,10/15/19,0.00,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,10/15/19,"1,788.00",,,,,,,
FWU #1506 (INJ),FWU #1506 CO2,10/15/19,"2,316.00",,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,10/15/19,"1,007.00",,,,,,,
FWU #602,FWU #602 GL METER,10/15/19,0.00,,,,,,,
FWU #702,FWU #702 GL METER,10/15/19,0.00,,,,,,,
FWU #803 (INJ),FWU #803 CO2,10/15/19,"1,781.00",,,,,,,
FWU #804 (INJ),FWU #804 CO2,10/15/19,"4,447.00",,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,10/15/19,"3,601.00",,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,10/16/19,"8,160.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,10/16/19,"12,758.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,10/16/19,902.00,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,10/16/19,700.00,,,,,,,
